ipca_17_lead,desemprego.pnadc_17_lead,ipca_34_lead,desemprego.pnadc_34_lead,selic
0.8796582796317113,0.4609864258618097,-0.5576613496869465,1.6384147404119718,22.0
0.3139805047265959,0.4765815028757188,-0.596796290089187,1.4512738162450585,22.0
0.3139805047265959,0.4765815028757188,-0.596796290089187,1.4512738162450585,22.0
0.3139805047265959,0.4765815028757188,-0.596796290089187,1.4512738162450585,20.8571428571429
0.3139805047265959,0.4765815028757188,-0.596796290089187,1.4512738162450585,20.0
-0.048907124457817516,1.0380042753764576,-0.596796290089187,1.4512738162450585,20.0
-0.048907124457817516,1.0380042753764576,-0.2730436013070144,1.0613968908973226,20.0
-0.048907124457817516,1.0380042753764576,-0.2730436013070144,1.0613968908973226,20.0
-0.048907124457817516,1.0380042753764576,-0.2730436013070144,1.0613968908973226,19.4285714285714
-0.048907124457817516,1.0380042753764576,-0.2730436013070144,1.0613968908973226,19.0
-0.33352487283774995,1.4902615087798312,-0.006214462200827965,0.9288387362790924,19.0
-0.33352487283774995,1.4902615087798312,-0.006214462200827965,0.9288387362790924,19.0
-0.33352487283774995,1.4902615087798312,-0.006214462200827965,0.9288387362790924,18.1428571428571
-0.33352487283774995,1.4902615087798312,-0.006214462200827965,0.9288387362790924,17.5
-0.5576613496869465,1.6384147404119718,0.1254212464248907,0.8118756586747714,17.5
-0.5576613496869465,1.6384147404119718,0.1254212464248907,0.8118756586747714,17.5
-0.5576613496869465,1.6384147404119718,0.1254212464248907,0.8118756586747714,16.928571428571402
-0.5576613496869465,1.6384147404119718,0.1254212464248907,0.8118756586747714,16.5
-0.596796290089187,1.4512738162450585,0.1254212464248907,0.8118756586747714,16.5
-0.596796290089187,1.4512738162450585,-0.04534940260306844,0.7183051965913154,16.5
-0.596796290089187,1.4512738162450585,-0.04534940260306844,0.7183051965913154,16.5
-0.596796290089187,1.4512738162450585,-0.04534940260306844,0.7183051965913154,16.5
-0.596796290089187,1.4512738162450585,-0.04534940260306844,0.7183051965913154,16.5
-0.2730436013070144,1.0613968908973226,0.011574147072918048,0.6637224270426322,16.5
-0.2730436013070144,1.0613968908973226,0.011574147072918048,0.6637224270426322,16.5
-0.2730436013070144,1.0613968908973226,0.011574147072918048,0.6637224270426322,16.5
-0.2730436013070144,1.0613968908973226,0.011574147072918048,0.6637224270426322,16.5
-0.006214462200827965,0.9288387362790924,0.011574147072918048,0.6637224270426322,16.5
-0.006214462200827965,0.9288387362790924,0.1467675775533858,0.4531888873548538,16.5
-0.006214462200827965,0.9288387362790924,0.1467675775533858,0.4531888873548538,16.3571428571429
-0.006214462200827965,0.9288387362790924,0.1467675775533858,0.4531888873548538,16.25
0.1254212464248907,0.8118756586747714,0.1467675775533858,0.4531888873548538,16.25
0.1254212464248907,0.8118756586747714,0.2748455643243551,0.4843790413826734,16.25
0.1254212464248907,0.8118756586747714,0.2748455643243551,0.4843790413826734,16.1071428571429
0.1254212464248907,0.8118756586747714,0.2748455643243551,0.4843790413826734,16.0
0.1254212464248907,0.8118756586747714,0.2748455643243551,0.4843790413826734,16.0
-0.04534940260306844,0.7183051965913154,0.2748455643243551,0.4843790413826734,16.0
-0.04534940260306844,0.7183051965913154,0.20724884908412136,0.5935445804800399,16.0
-0.04534940260306844,0.7183051965913154,0.20724884908412136,0.5935445804800399,16.0
-0.04534940260306844,0.7183051965913154,0.20724884908412136,0.5935445804800399,16.0
0.011574147072918048,0.6637224270426322,0.20724884908412136,0.5935445804800399,16.0
0.011574147072918048,0.6637224270426322,0.2001334053746229,1.014611659855594,16.0
0.011574147072918048,0.6637224270426322,0.2001334053746229,1.014611659855594,16.0
0.011574147072918048,0.6637224270426322,0.2001334053746229,1.014611659855594,16.0
0.011574147072918048,0.6637224270426322,0.2001334053746229,1.014611659855594,16.0
0.1467675775533858,0.4531888873548538,0.2534992331958603,1.2953230461059633,16.0
0.1467675775533858,0.4531888873548538,0.2534992331958603,1.2953230461059633,16.0
0.1467675775533858,0.4531888873548538,0.2534992331958603,1.2953230461059633,16.0
0.1467675775533858,0.4531888873548538,0.2534992331958603,1.2953230461059633,16.0
0.2748455643243551,0.4843790413826734,0.44205849149756543,1.3031205846129192,16.0
0.2748455643243551,0.4843790413826734,0.44205849149756543,1.3031205846129192,16.0
0.2748455643243551,0.4843790413826734,0.44205849149756543,1.3031205846129192,16.0
0.2748455643243551,0.4843790413826734,0.44205849149756543,1.3031205846129192,16.0
0.2748455643243551,0.4843790413826734,0.4349430477880673,1.0613968908973226,16.0
0.20724884908412136,0.5935445804800399,0.4349430477880673,1.0613968908973226,16.0
0.20724884908412136,0.5935445804800399,0.4349430477880673,1.0613968908973226,16.1428571428571
0.20724884908412136,0.5935445804800399,0.4349430477880673,1.0613968908973226,16.25
0.20724884908412136,0.5935445804800399,0.4349430477880673,1.0613968908973226,16.25
0.2001334053746229,1.014611659855594,0.15744074311763304,0.8508633512095456,16.25
0.2001334053746229,1.014611659855594,0.15744074311763304,0.8508633512095456,16.25
0.2001334053746229,1.014611659855594,0.15744074311763304,0.8508633512095456,16.5357142857143
0.2001334053746229,1.014611659855594,0.15744074311763304,0.8508633512095456,16.75
0.2534992331958603,1.2953230461059633,-0.09159978671480737,0.7728879661399973,16.75
0.2534992331958603,1.2953230461059633,-0.09159978671480737,0.7728879661399973,16.75
0.2534992331958603,1.2953230461059633,-0.09159978671480737,0.7728879661399973,17.0357142857143
0.2534992331958603,1.2953230461059633,-0.09159978671480737,0.7728879661399973,17.25
0.44205849149756543,1.3031205846129192,-0.09159978671480737,0.7728879661399973,17.25
0.44205849149756543,1.3031205846129192,-0.28727448872601097,0.9600288903069109,17.25
0.44205849149756543,1.3031205846129192,-0.28727448872601097,0.9600288903069109,17.5357142857143
0.44205849149756543,1.3031205846129192,-0.28727448872601097,0.9600288903069109,17.75
0.4349430477880673,1.0613968908973226,-0.28727448872601097,0.9600288903069109,17.75
0.4349430477880673,1.0613968908973226,-0.2801590450165125,1.1237771989529604,17.75
0.4349430477880673,1.0613968908973226,-0.2801590450165125,1.1237771989529604,17.75
0.4349430477880673,1.0613968908973226,-0.2801590450165125,1.1237771989529604,18.0357142857143
0.4349430477880673,1.0613968908973226,-0.2801590450165125,1.1237771989529604,18.25
0.15744074311763304,0.8508633512095456,-0.16631194566453955,1.0691944294042772,18.25
0.15744074311763304,0.8508633512095456,-0.16631194566453955,1.0691944294042772,18.25
0.15744074311763304,0.8508633512095456,-0.16631194566453955,1.0691944294042772,18.5357142857143
0.15744074311763304,0.8508633512095456,-0.16631194566453955,1.0691944294042772,18.75
-0.09159978671480737,0.7728879661399973,-0.16631194566453955,1.0691944294042772,18.75
-0.09159978671480737,0.7728879661399973,-0.2161200516310279,0.6559248885356777,18.75
-0.09159978671480737,0.7728879661399973,-0.2161200516310279,0.6559248885356777,19.0357142857143
-0.09159978671480737,0.7728879661399973,-0.2161200516310279,0.6559248885356777,19.25
-0.09159978671480737,0.7728879661399973,-0.2161200516310279,0.6559248885356777,19.25
-0.28727448872601097,0.9600288903069109,-0.4046793099327327,0.4609864258618097,19.25
-0.28727448872601097,0.9600288903069109,-0.4046793099327327,0.4609864258618097,19.25
-0.28727448872601097,0.9600288903069109,-0.4046793099327327,0.4609864258618097,19.3928571428571
-0.28727448872601097,0.9600288903069109,-0.4046793099327327,0.4609864258618097,19.5
-0.2801590450165125,1.1237771989529604,-0.4046793099327327,0.4609864258618097,19.5
-0.2801590450165125,1.1237771989529604,-0.4011215880779837,0.4687839643687643,19.5
-0.2801590450165125,1.1237771989529604,-0.4011215880779837,0.4687839643687643,19.6428571428571
-0.2801590450165125,1.1237771989529604,-0.4011215880779837,0.4687839643687643,19.75
-0.16631194566453955,1.0691944294042772,-0.4011215880779837,0.4687839643687643,19.75
-0.16631194566453955,1.0691944294042772,-0.4687183033182177,0.8742559667304093,19.75
-0.16631194566453955,1.0691944294042772,-0.4687183033182177,0.8742559667304093,19.75
-0.16631194566453955,1.0691944294042772,-0.4687183033182177,0.8742559667304093,19.75
-0.16631194566453955,1.0691944294042772,-0.4687183033182177,0.8742559667304093,19.75
-0.2161200516310279,0.6559248885356777,-0.5363150185584514,1.0458018138834135,19.75
