dates,reservas.internacionais,divida.liquida,nfsp,juros.de.mora,juros.eua,transacoes.correntes,conta.capital,dolar.diario,ipca,meta.selic,selic.efetiva,pib.var.acum.12.meses,desemprego.pnadc
-1.6168649174916392,-1.2875048747671247,0.8507528479171029,-1.1275504612278953,1.2828979863510044,0.17434065235842403,0.23256657397587888,0.04554482781243719,-0.0985938308737802,0.41003899480482314,1.0768711171506098,1.0756889034811532,0.21665712635985537,1.3732984311755116
-1.6145179951304627,-1.2855101382391876,0.8507528479171029,-1.1275504612278953,1.2828979863510044,0.17434065235842403,0.23256657397587888,0.04554482781243719,-0.04936634215006707,0.41003899480482314,1.0768711171506098,1.0671194122324459,0.21665712635985537,1.3732984311755116
-1.6121710727692862,-1.3148289945711376,1.0702113443318064,-0.027499093041858737,1.0748147104890429,0.17434065235842403,0.2506825887443052,-0.16960558578005738,-0.0033192810686165403,0.33532683585509065,1.0768711171506098,1.0479508133866533,0.09539527842448296,1.0691944294042772
-1.6098241504081097,-1.3153483801941455,1.0702113443318064,-0.027499093041858737,1.0748147104890429,0.17434065235842403,0.2506825887443052,-0.16960558578005738,0.09942235972272734,0.33532683585509065,1.0768711171506098,1.0576478692733482,0.09539527842448296,1.0691944294042772
-1.6074772280469332,-1.315584968662989,1.0702113443318064,-0.027499093041858737,1.0748147104890429,0.17434065235842403,0.2506825887443052,-0.16960558578005738,0.18356134573695163,0.33532683585509065,1.0768711171506098,1.0788460844675187,0.09539527842448296,1.0691944294042772
-1.6051303056857567,-1.3174377521096199,1.0702113443318064,-0.027499093041858737,1.0748147104890429,0.17434065235842403,0.2506825887443052,-0.16960558578005738,0.19302942188936498,0.33532683585509065,1.0768711171506098,1.0765909551915436,0.09539527842448296,1.0691944294042772
-1.6027833833245801,-1.3171837891750955,1.4738582216659943,-0.007252748842115716,0.81400211665442,0.17434065235842403,0.41756209415616036,-0.19286508995221893,0.2270380356292597,0.2961918954528502,1.0768711171506098,1.0597902420855254,1.4292756057135823,0.936636274786047
-1.6004364609634036,-1.3163420517632882,1.4738582216659943,-0.007252748842115716,0.81400211665442,0.17434065235842403,0.41756209415616036,-0.19286508995221893,0.36371508338612457,0.2961918954528502,1.0768711171506098,0.8195062177303277,1.4292756057135823,0.936636274786047
-1.5980895386022271,-1.3166969344665536,1.4738582216659943,-0.007252748842115716,0.81400211665442,0.17434065235842403,0.41756209415616036,-0.19286508995221893,0.5035562906131688,0.2961918954528502,1.0768711171506098,1.059902998549324,1.4292756057135823,0.936636274786047
-1.5957426162410506,-1.304074939653752,1.4738582216659943,-0.007252748842115716,0.81400211665442,0.17434065235842403,0.41756209415616036,-0.19286508995221893,0.5474152825494308,0.2961918954528502,1.0768711171506098,1.0770419810467384,1.4292756057135823,0.936636274786047
-1.593395693879874,-1.2488655417711885,1.4738582216659943,-0.007252748842115716,0.81400211665442,0.17434065235842403,0.41756209415616036,-0.19286508995221893,0.7399328309818225,0.2961918954528502,1.0768711171506098,1.0783950586123239,1.4292756057135823,0.936636274786047
-1.5910487715186974,-1.2562840689473627,2.14790931779687,-0.07811495354121621,1.4402788279096412,0.17434065235842403,0.6208096352217483,-0.39929318948015285,0.7950819343438142,0.24282606763161274,1.0768711171506098,1.0756889034811532,0.8532818280205617,0.936636274786047
-1.5887018491575209,-1.259770791506944,2.14790931779687,-0.07811495354121621,1.4402788279096412,0.17434065235842403,0.6208096352217483,-0.39929318948015285,0.7495961251992339,0.24282606763161274,1.0768711171506098,1.0765909551915436,0.8532818280205617,0.936636274786047
-1.5863549267963444,-1.260737846873342,2.14790931779687,-0.07811495354121621,1.4402788279096412,0.17434065235842403,0.6208096352217483,-0.39929318948015285,0.7876636478738831,0.24282606763161274,1.0124938376426316,1.0287822145408614,0.8532818280205617,0.936636274786047
-1.5840080044351679,-1.2634719223664146,2.14790931779687,-0.07811495354121621,1.4402788279096412,0.17434065235842403,0.6208096352217483,-0.39929318948015285,0.9202167140076611,0.24282606763161274,0.9642108780116528,0.9584221811304232,0.8532818280205617,0.936636274786047
-1.5816610820739914,-1.2697607396038613,1.6443304465595585,0.10410214425647075,1.1610331228606146,0.17434065235842403,0.8537609122139451,-0.3411444290497489,1.3944990029207878,0.22503745835786707,0.9642108780116528,0.9516567933024962,0.5198117461982873,0.9522313517999561
-1.5793141597128149,-1.2700017641064956,1.6443304465595585,0.10410214425647075,1.1610331228606146,0.17434065235842403,0.8537609122139451,-0.3411444290497489,1.0770744292337147,0.22503745835786707,0.9642108780116528,0.9525588450128868,0.5198117461982873,0.9522313517999561
-1.5769672373516384,-1.2747054386026908,1.6443304465595585,0.10410214425647075,1.1610331228606146,0.17434065235842403,0.8537609122139451,-0.3411444290497489,1.2828017333976516,0.22503745835786707,0.9642108780116528,0.9503037157369109,0.5198117461982873,0.9522313517999561
-1.5746203149904618,-1.2799074275613873,1.6443304465595585,0.10410214425647075,1.1610331228606146,0.17434065235842403,0.8537609122139451,-0.3411444290497489,1.1800519585202658,0.22503745835786707,0.9642108780116528,0.9494016640265212,0.5198117461982873,0.9522313517999561
-1.5722733926292853,-1.281427508473707,2.6945961079727843,-1.1511711961275957,0.9724904620144162,0.17434065235842403,1.104556191740808,-0.03004856074708795,1.1477108324188963,0.3922503855310771,0.9642108780116528,0.9471465347505452,0.8532818280205617,0.819673197181726
-1.5699264702681088,-1.2818282301928106,2.6945961079727843,-1.1511711961275957,0.9724904620144162,0.17434065235842403,1.104556191740808,-0.03004856074708795,1.1957344764084539,0.3922503855310771,0.9642108780116528,0.9579711552752276,0.8532818280205617,0.819673197181726
-1.5675795479069323,-1.2724874217072828,2.6945961079727843,-1.1511711961275957,0.9724904620144162,0.17434065235842403,1.104556191740808,-0.03004856074708795,1.2159720824799345,0.3922503855310771,0.9642108780116528,0.9633834655375692,0.8532818280205617,0.819673197181726
-1.5652326255457025,-1.267269167291353,2.6945961079727843,-1.1511711961275957,0.9724904620144162,0.17434065235842403,1.104556191740808,-0.03004856074708795,1.5080183077172422,0.3922503855310771,0.9642108780116528,0.9633834655375692,0.8532818280205617,0.819673197181726
-1.562885703184526,-1.2722523119163696,2.6945961079727843,-1.1511711961275957,0.9724904620144162,0.17434065235842403,1.104556191740808,-0.03004856074708795,2.1420215101430635,0.3922503855310771,0.9642108780116528,0.9633834655375692,0.8532818280205617,0.819673197181726
-1.5605387808233495,-1.277621391481187,2.3438544038814273,-0.614643074834406,1.7755338827375478,0.17434065235842403,0.7636432591692056,-0.4516270738675164,2.1719224104319546,0.5772519219780329,0.9642108780116528,0.9633834655375692,0.9139127519882481,0.5623544264522202
-1.5581918584621728,-1.2832906426658497,2.3438544038814273,-0.614643074834406,1.7755338827375478,0.17434065235842403,0.7636432591692056,-0.4516270738675164,2.3368166026671013,0.5772519219780329,0.9642108780116528,0.9633834655375692,0.9139127519882481,0.5623544264522202
-1.5558449361009963,-1.2952546257996798,2.3438544038814273,-0.614643074834406,1.7755338827375478,0.17434065235842403,0.7636432591692056,-0.4516270738675164,2.4332217904320452,0.5772519219780329,1.5436063935834385,1.5046144917717081,0.9139127519882481,0.5623544264522202
-1.5534980137398198,-1.2976693068598142,2.3438544038814273,-0.614643074834406,1.7755338827375478,0.17434065235842403,0.7636432591692056,-0.4516270738675164,2.4359873796861864,0.5772519219780329,1.6401723128453949,1.6399222483302422,0.9139127519882481,0.5623544264522202
-1.5511510913786433,-1.2954202377278705,2.2047333927613915,0.09060458145664214,1.4569551043268212,-0.12631400008499477,0.7315186143621314,-0.21030971808134008,2.1630074521303695,1.4595669419558228,1.6401723128453949,1.6399222483302422,1.0958055238913071,0.25825042468098586
-1.5488041690174668,-1.2940288017954844,2.2047333927613915,0.09060458145664214,1.4569551043268212,-0.12631400008499477,0.7315186143621314,-0.21030971808134008,1.9315113633866707,1.4595669419558228,1.6401723128453949,1.6399222483302422,1.0958055238913071,0.25825042468098586
-1.5464572466562903,-1.293783710928542,2.2047333927613915,0.09060458145664214,1.4569551043268212,-0.12631400008499477,0.7315186143621314,-0.21030971808134008,1.9678951302507106,1.4595669419558228,1.6401723128453949,1.6399222483302422,1.0958055238913071,0.25825042468098586
-1.5441103242951137,-1.2960812067627019,2.2047333927613915,0.09060458145664214,1.4569551043268212,-0.12631400008499477,0.7315186143621314,-0.21030971808134008,1.8922399959778653,1.4595669419558228,1.7689268718613516,1.730127419369266,1.0958055238913071,0.25825042468098586
-1.5417634019339372,-1.2968264604395592,2.0597340290588204,1.6090803964373674,2.0684125044427586,-0.12631400008499477,0.7486825863123971,-0.39929318948015285,1.9688956228338261,2.028802438715687,1.8654927911233088,1.8654351759278,0.8835972900044049,0.19587011662534806
-1.5394164795727607,-1.2966726779348108,2.0597340290588204,1.6090803964373674,2.0684125044427586,-0.12631400008499477,0.7486825863123971,-0.39929318948015285,2.1386377303497617,2.028802438715687,1.8654927911233088,1.8654351759278,0.8835972900044049,0.19587011662534806
-1.5370695572115842,-1.2974933441861116,2.0597340290588204,1.6090803964373674,2.0684125044427586,-0.12631400008499477,0.7486825863123971,-0.39929318948015285,2.256484368920341,2.028802438715687,1.8654927911233088,1.8654351759278,0.8835972900044049,0.19587011662534806
-1.5347226348504077,-1.2971458548724977,2.0597340290588204,1.6090803964373674,2.0684125044427586,-0.12631400008499477,0.7486825863123971,-0.39929318948015285,1.8754837787321865,2.028802438715687,2.2517564681711577,2.13605068904487,0.8835972900044049,0.19587011662534806
-1.5323757124892312,-1.2748473916839969,2.0597340290588204,1.6090803964373674,2.0684125044427586,-0.12631400008499477,0.7486825863123971,-0.39929318948015285,1.8426302052101982,2.028802438715687,2.5414542259570507,2.5419739587204733,0.8835972900044049,0.19587011662534806
-1.4173765167914751,-1.2303524940841837,2.0342611678678275,-1.303018777625668,2.7627020861293987,-0.12631400008499477,0.8166584435290599,-0.4341824457383952,1.218347235604079,2.719000478537023,1.8232452014462,1.3828375108690272,0.33791897429522816,0.30503565572271457
-1.4150295944302986,-1.2771777881021051,2.0342611678678275,-1.303018777625668,2.7627020861293987,-0.12631400008499477,0.8166584435290599,-0.4341824457383952,1.5384072531686277,2.719000478537023,2.5414542259570507,2.5419739587204733,0.33791897429522816,0.30503565572271457
-1.4126826720691221,-1.2729798214580632,2.0342611678678275,-1.303018777625668,2.7627020861293987,-0.12631400008499477,0.8166584435290599,-0.4341824457383952,1.500665093935642,2.719000478537023,2.5414542259570507,2.5419739587204733,0.33791897429522816,0.30503565572271457
-1.4103357497079456,-1.2722937148984172,2.0342611678678275,-1.303018777625668,2.7627020861293987,-0.12631400008499477,0.8166584435290599,-0.4341824457383952,1.8016913501628675,2.719000478537023,2.60583150546503,2.5870765442399852,0.33791897429522816,0.30503565572271457
-1.4079888273467691,-1.2728689206132928,2.0754096359455847,-0.7057516237332494,2.3352177558326805,-0.12631400008499477,0.716802752515707,-0.4283675696953548,1.9900117101977979,3.2099660944924056,2.654114465096008,2.6533773449536673,1.3383292197620527,0.6637224270426322
-1.4056419049855926,-1.2726959152954511,2.0754096359455847,-0.7057516237332494,2.3352177558326805,-0.12631400008499477,0.716802752515707,-0.4283675696953548,1.9158939181868144,3.2099660944924056,2.654114465096008,2.6511222156776912,1.3383292197620527,0.6637224270426322
-1.403294982624416,-1.275039619814932,2.0754096359455847,-0.7057516237332494,2.3352177558326805,-0.12631400008499477,0.716802752515707,-0.4283675696953548,2.0035142930268397,3.2099660944924056,2.654114465096008,2.6411996468633987,1.3383292197620527,0.6637224270426322
-1.4009480602632396,-1.2760673009764711,2.0754096359455847,-0.7057516237332494,2.3352177558326805,-0.12631400008499477,0.716802752515707,-0.4283675696953548,1.9872135845994907,3.2099660944924056,2.7828690241119647,2.7205801973777386,1.3383292197620527,0.6637224270426322
-1.398601137902063,-1.2743416838318438,1.7736542033753668,-0.3615637723376184,2.1733067685879366,-0.12631400008499477,0.8206298221419581,-0.445812197824476,1.9534408593548018,3.4661220680343447,2.879434943373922,2.856338979791469,1.368644681745896,0.9210411977721379
-1.3962542155408866,-1.2759835092270895,1.7736542033753668,-0.3615637723376184,2.1733067685879366,-0.12631400008499477,0.8206298221419581,-0.445812197824476,1.8665579749825423,3.4661220680343447,2.879434943373922,2.854685218322427,1.368644681745896,0.9210411977721379
-1.39390729317971,-1.2765981463534388,1.7736542033753668,-0.3615637723376184,2.1733067685879366,-0.12631400008499477,0.8206298221419581,-0.445812197824476,1.7638841182415488,3.4661220680343447,2.879434943373922,2.858143083212249,1.368644681745896,0.9210411977721379
-1.3915603708185336,-1.263059371223869,1.7736542033753668,-0.3615637723376184,2.1733067685879366,-0.12631400008499477,0.8206298221419581,-0.445812197824476,1.7398722962467703,3.4661220680343447,2.879434943373922,2.8653594968953713,1.368644681745896,0.9210411977721379
-1.3892134484573035,-1.249446662197785,1.7736542033753668,-0.3615637723376184,2.1733067685879366,-0.12631400008499477,0.8206298221419581,-0.445812197824476,1.6383263661035408,3.4661220680343447,2.879434943373922,2.8644574451849807,1.368644681745896,0.9210411977721379
-1.386866526096127,-1.2471369672707004,1.074130246053498,-1.9812713083170588,2.4602746576765773,-0.12631400008499477,0.5164385411279767,-0.3934783134371125,1.4828026409883075,3.5372765051293276,2.879434943373922,2.861300264198615,1.4595910676974255,1.1939550455155528
-1.3845196037349505,-1.2442949482887178,1.074130246053498,-1.9812713083170588,2.4602746576765773,-0.12631400008499477,0.5164385411279767,-0.3934783134371125,1.3141342328298622,3.5372765051293276,2.879434943373922,2.8622023159090055,1.4595910676974255,1.1939550455155528
-1.382172681373774,-1.256633776277872,1.074130246053498,-1.9812713083170588,2.4602746576765773,-0.12631400008499477,0.5164385411279767,-0.3934783134371125,1.167175700316426,3.5372765051293276,2.879434943373922,2.8622023159090055,1.4595910676974255,1.1939550455155528
-1.3798257590125975,-1.2551976103380953,1.074130246053498,-1.9812713083170588,2.4602746576765773,-0.12631400008499477,0.5164385411279767,-0.3934783134371125,1.0421141274269534,3.5372765051293276,2.879434943373922,2.8622023159090055,1.4595910676974255,1.1939550455155528
-1.377478836651421,-1.2535599745303192,1.1995351011476147,-0.334568646737961,2.744757490290389,-0.12631400008499477,1.0124256481662437,-0.43127500771687505,0.8910234792043884,3.7044894323025375,2.879434943373922,2.8622023159090055,0.4591808222306009,1.357703354161601
-1.3751319142902445,-1.2424613876551807,1.1995351011476147,-0.334568646737961,2.744757490290389,-0.12631400008499477,1.0124256481662437,-0.43127500771687505,0.9304331260759,3.7044894323025375,2.879434943373922,2.8622023159090055,0.4591808222306009,1.357703354161601
-1.372784991929068,-1.2406574005802489,1.1995351011476147,-0.334568646737961,2.744757490290389,-0.12631400008499477,1.0124256481662437,-0.43127500771687505,0.8526387271741168,3.7044894323025375,2.879434943373922,2.8622023159090055,0.4591808222306009,1.357703354161601
-1.3704380695678915,-1.2399254550047643,1.1995351011476147,-0.334568646737961,2.744757490290389,-0.12631400008499477,1.0124256481662437,-0.43127500771687505,0.9828817128720836,3.7044894323025375,2.879434943373922,2.8603982124882243,0.4591808222306009,1.357703354161601
-1.368091147206715,-1.2387824369646638,1.1544677313481657,0.2593241164545005,2.415015680413359,-0.2766413263067042,0.8973372720623218,0.310121687770775,0.9748777722071569,3.4661220680343447,2.879434943373922,2.8527307729499083,0.12571074040832614,1.381095969682466
-1.3657442248455385,-1.239257092580281,1.1544677313481657,0.2593241164545005,2.415015680413359,-0.2766413263067042,0.8973372720623218,0.310121687770775,0.8722581427064366,3.4661220680343447,2.879434943373922,2.8491225661083464,0.12571074040832614,1.381095969682466
-1.363397302484362,-1.2390752151948579,1.1544677313481657,0.2593241164545005,2.415015680413359,-0.2766413263067042,0.8973372720623218,0.310121687770775,0.7816444242031049,3.4661220680343447,2.879434943373922,2.850024617818737,0.12571074040832614,1.381095969682466
-1.3610503801231855,-1.190535024447303,1.1544677313481657,0.2593241164545005,2.415015680413359,-0.2766413263067042,0.8973372720623218,0.310121687770775,0.8041514402801887,3.4661220680343447,2.831151983742944,2.8199186419844633,0.12571074040832614,1.381095969682466
-1.358703457762009,-1.199003043284488,1.1544677313481657,0.2593241164545005,2.415015680413359,-0.2766413263067042,0.8973372720623218,0.310121687770775,0.7994743408062736,3.4661220680343447,2.766774704234965,2.7359150764543734,0.12571074040832614,1.381095969682466
-1.3563565354008325,-1.2046663797574295,1.3131832510766575,-0.29070156763851773,3.105515475119457,-0.2766413263067042,0.9749967648008462,-0.21030971808134008,0.7440974830351174,3.0605417765929412,2.766774704234965,2.7359150764543734,0.9745436759559345,1.3732984311755116
-1.354009613039656,-1.2059661376581385,1.3131832510766575,-0.29070156763851773,3.105515475119457,-0.2766413263067042,0.9749967648008462,-0.21030971808134008,0.812684096537819,3.0605417765929412,2.766774704234965,2.734110973033592,0.9745436759559345,1.3732984311755116
-1.3516626906784794,-1.2070056482431197,1.3131832510766575,-0.29070156763851773,3.105515475119457,-0.2766413263067042,0.9749967648008462,-0.21030971808134008,0.7866550212047256,3.0605417765929412,2.766774704234965,2.730502766192032,0.9745436759559345,1.3732984311755116
-1.3493157683173027,-1.2054190268239378,1.3131832510766575,-0.29070156763851773,3.105515475119457,-0.2766413263067042,0.9749967648008462,-0.21030971808134008,0.8210459369885744,3.0605417765929412,2.5736428657110295,2.592488854502327,0.9745436759559345,1.3732984311755116
-1.3469688459561262,-1.2064644521206402,1.4150746958406277,-0.12873081404057377,2.164938287809446,-0.2766413263067042,1.1037401550395276,-0.39057087541559227,0.9146204628110455,2.932463789821972,2.4287939868180937,2.4080192797275237,0.5198117461982873,1.326513200133783
-1.3446219235949497,-1.2078233571385601,1.4150746958406277,-0.12873081404057377,2.164938287809446,-0.2766413263067042,1.1037401550395276,-0.39057087541559227,1.0513707173422848,2.932463789821972,2.4287939868180937,2.418392874397011,0.5198117461982873,1.326513200133783
-1.3422750012337732,-1.2043425492907,1.4150746958406277,-0.12873081404057377,2.164938287809446,-0.2766413263067042,1.1037401550395276,-0.39057087541559227,1.0222181529692207,2.932463789821972,2.4287939868180937,2.4170397968314266,0.5198117461982873,1.326513200133783
-1.3399280788725967,-1.203724461915846,1.4150746958406277,-0.12873081404057377,2.164938287809446,-0.2766413263067042,1.1037401550395276,-0.39057087541559227,0.9971000952727851,2.932463789821972,2.1069075892782227,2.1834084038403563,0.5198117461982873,1.326513200133783
-1.3375811565114202,-1.2069598092272813,1.4150746958406277,-0.12873081404057377,2.164938287809446,-0.2766413263067042,1.1037401550395276,-0.39057087541559227,0.9623512797031061,2.932463789821972,1.8654927911233088,1.8510023485615563,0.5198117461982873,1.326513200133783
-1.3352342341502437,-1.206970159972793,1.3229805053808847,-0.44929793053650463,1.8774363694905596,-0.2766413263067042,1.1282212560779417,-0.10273451128509285,0.9333939333950393,2.9573678428052164,1.8654927911233088,1.8510023485615563,1.7021147635681704,1.3187156616268283
-1.3328873117890672,-1.1835360721338433,1.3229805053808847,-0.44929793053650463,1.8774363694905596,-0.2766413263067042,1.1282212560779417,-0.10273451128509285,0.8587230235332276,2.9573678428052164,1.8654927911233088,1.851904400271947,1.7021147635681704,1.3187156616268283
-1.3305403894278374,-1.1771866291012556,1.3229805053808847,-0.44929793053650463,1.8774363694905596,-0.2766413263067042,1.1282212560779417,-0.10273451128509285,0.8400471619817336,2.9573678428052164,1.6079836730914168,1.6719450840490953,1.7021147635681704,1.3187156616268283
-1.3281934670666609,-1.1709510442692987,1.3229805053808847,-0.44929793053650463,1.8774363694905596,-0.2766413263067042,1.1282212560779417,-0.10273451128509285,0.8767156218572285,2.9573678428052164,1.414851834567481,1.4031336743528073,1.7021147635681704,1.3187156616268283
-1.3258465447054844,-1.1702398001848378,1.1936567485650778,-0.5471552608352626,1.7638064794710993,-0.2766413263067042,0.7895932262699245,-0.3876634373940721,0.8577469332082367,2.5446721076543146,1.414851834567481,1.399976493366441,1.3383292197620527,1.1861575070085981
-1.3234996223443078,-1.1686457853760048,1.1936567485650778,-0.5471552608352626,1.7638064794710993,-0.2766413263067042,0.7895932262699245,-0.3876634373940721,0.7671332147049056,2.5446721076543146,1.414851834567481,1.4008785450768313,1.3383292197620527,1.1861575070085981
-1.3211526999831313,-1.1700534867656236,1.1936567485650778,-0.5471552608352626,1.7638064794710993,-0.2766413263067042,0.7895932262699245,-0.3876634373940721,0.7471884357309222,2.5446721076543146,1.414851834567481,1.4008785450768313,1.3383292197620527,1.1861575070085981
-1.3188057776219548,-1.1629868849368539,1.1936567485650778,-0.5471552608352626,1.7638064794710993,-0.2766413263067042,0.7895932262699245,-0.3876634373940721,0.7916981545505123,2.5446721076543146,1.2860972755515232,1.3111243998930036,1.3383292197620527,1.1861575070085981
-1.3164588552607783,-1.1589116485610245,1.2759536847205921,-0.0005039674422013756,0.8579927744958085,-0.2766413263067042,0.7310561935647392,-0.19867996599525933,0.7743237467656727,1.491586438648565,1.1895313562895669,1.1776207467552495,0.5198117461982873,0.7261027350982701
-1.3141119328996016,-1.1615984063603286,1.2759536847205921,-0.0005039674422013756,0.8579927744958085,-0.2766413263067042,0.7310561935647392,-0.19867996599525933,0.7817094968914373,1.491586438648565,1.1895313562895669,1.1776207467552495,0.5198117461982873,0.7261027350982701
-1.311765010538425,-1.1614120929411142,1.2759536847205921,-0.0005039674422013756,0.8579927744958085,-0.2766413263067042,0.7310561935647392,-0.19867996599525933,0.8571612790132418,1.491586438648565,1.1895313562895669,1.1767186950448592,0.5198117461982873,0.7261027350982701
-1.3094180881772486,-1.158256594237914,1.2759536847205921,-0.0005039674422013756,0.8579927744958085,-0.2766413263067042,0.7310561935647392,-0.19867996599525933,0.914652999155212,1.491586438648565,0.9963995177656308,1.0378027316447636,0.5198117461982873,0.7261027350982701
-1.307071165816072,-1.1585153628757117,1.2759536847205921,-0.0005039674422013756,0.8579927744958085,-0.2766413263067042,0.7310561935647392,-0.19867996599525933,0.9014107070795008,1.491586438648565,0.8515506388726959,0.8352921226621568,0.5198117461982873,0.7261027350982701
-1.3047242434548956,-1.1559676008018531,1.2798725864422824,2.1253621735308137,0.9481678579823725,-0.2766413263067042,0.8626829134812781,-0.07656756909141108,0.8976039548120361,0.8796582796317113,0.8515506388726959,0.8343900709517663,1.5505374536489545,0.4609864258618097
-1.302377321093719,-1.1548511989644978,1.2798725864422824,2.1253621735308137,0.9481678579823725,-0.2766413263067042,0.8626829134812781,-0.07656756909141108,0.9081457303219387,0.8796582796317113,0.8515506388726959,0.8298798123998152,1.5505374536489545,0.4609864258618097
